host_response_time,host_response_rate,host_acceptance_rate,host_identity_verified,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
within an hour,1,0.75,t,Entire condo,Entire home/apt,5,2 baths,2,3,1900,5,5,5,5,5,5,5,f,0.35
within an hour,1,1,t,Private room in bed and breakfast,Private room,2,1 private bath,1,1,900,5,5,5,4.9,5,5,5,f,2.7
within an hour,1,1,t,Private room in home,Private room,2,1 private bath,1,1,788,4.86,5,5,4.71,5,4.86,4.57,t,1.91
within an hour,1,1,t,Private room in home,Private room,2,1 private bath,1,1,954,5,4.85,4.85,5,4.85,5,5,t,3.55
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,9,2.5 baths,3,6,3081,5,5,5,5,5,5,5,f,0.34
within an hour,1,1,t,Shipping container,Entire home/apt,2,1 bath,1,1,450,5,4.88,5,5,4.88,4.88,4.5,f,3.16
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1000,4.91,4.91,4.73,4.82,5,5,5,t,3.2
within an hour,1,1,t,Entire rental unit,Entire home/apt,6,1.5 baths,2,3,2500,4.33,4.67,4.67,5,5,5,4.67,f,1.03
within an hour,1,1,t,Private room in serviced apartment,Private room,1,1 shared bath,1,1,487,5,5,5,5,5,5,5,f,0.55
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,1,267,4.69,4.92,4.92,4.92,4.92,4.69,4.85,t,5.06
within an hour,1,1,t,Room in boutique hotel,Private room,6,1.5 baths,2,3,700,5,5,5,5,5,5,5,t,0.9
within an hour,1,1,t,Entire rental unit,Entire home/apt,6,2 baths,3,4,4486,4.5,5,4.5,5,4.5,5,4.5,t,0.67
within an hour,1,1,t,Entire rental unit,Entire home/apt,5,1 bath,2,4,2132,4,4,3,5,4,4,4,t,0.3
within an hour,1,1,t,Entire condo,Entire home/apt,2,1 bath,1,1,1797,5,5,5,5,5,5,4.5,t,0.87
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,5,2.5 baths,2,2,1930,4,4,3.5,4.5,4,4,4,t,2
within an hour,0.98,1,t,Entire rental unit,Entire home/apt,4,1 bath,,2,858,4.27,4.67,4.87,4.73,4.53,4.93,4.33,t,4.13
within an hour,1,0.99,t,Entire condo,Entire home/apt,6,3.5 baths,3,3,4207,4.88,4.94,4.81,4.94,4.94,4.75,4.81,t,4.29
within an hour,1,0.98,t,Private room in rental unit,Private room,1,3 shared baths,1,1,312,2,4,1,4,4,5,3,t,0.34
within an hour,1,1,t,Entire rental unit,Entire home/apt,12,4 baths,6,8,8946,5,5,5,5,5,5,5,t,2.21
within an hour,1,1,t,Entire rental unit,Entire home/apt,16,4 baths,6,17,5114,5,5,5,5,5,5,5,t,1
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,1193,4.91,4.96,5,4.91,5,4.87,4.78,t,6.45
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,3 baths,3,2,2788,5,5,5,5,5,5,5,f,0.57
within an hour,1,0.99,t,Private room in rental unit,Private room,2,2 shared baths,1,1,649,4,4,4,5,5,5,5,t,0.53
within an hour,1,0.99,t,Entire guest suite,Entire home/apt,4,1 bath,1,2,730,4.2,4.2,4.6,4.2,4.2,4.6,4.2,f,1.52
within a few hours,1,1,t,Entire condo,Entire home/apt,6,2 baths,2,2,1500,5,5,5,5,5,5,5,t,0.91
within a day,0.5,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1470,,,,,,,,t,
within an hour,1,0.95,t,Room in hotel,Private room,2,1 private bath,1,1,731,4,5,3,5,5,5,5,t,1
within an hour,1,1,t,Private room in condo,Private room,2,1 shared bath,1,1,500,4,4,3.75,4,4,4,3.75,f,2.31
within an hour,1,0.79,t,Private room in bed and breakfast,Private room,1,1.5 baths,1,1,1200,5,5,5,5,5,5,5,f,0.27
within a few hours,0.9,1,t,Entire condo,Entire home/apt,6,3 baths,3,4,1800,5,5,5,4.75,5,5,4.75,t,1.35
within an hour,1,0.7,t,Room in hotel,Private room,2,1 private bath,1,1,3243,5,4.5,5,5,5,5,4.5,f,0.55
within an hour,0.98,0.94,t,Private room in rental unit,Private room,2,1 private bath,1,1,1400,5,5,5,5,5,5,4,f,0.91
within an hour,1,0.96,t,Entire rental unit,Entire home/apt,2,1.5 baths,1,1,1144,4.88,4.75,4.88,5,5,5,4.88,t,2.2
within an hour,1,1,t,Entire rental unit,Entire home/apt,5,1 bath,2,3,644,4.84,4.92,4.84,4.88,4.96,4.6,4.84,f,7.35
within an hour,0.67,N/A,t,Private room in rental unit,Private room,2,2 baths,3,3,1200,,,,,,,,f,
within a few hours,1,1,t,Private room in casa particular,Private room,2,1.5 shared baths,1,1,350,,,,,,,,f,
within an hour,1,1,t,Entire condo,Entire home/apt,4,2 baths,2,2,3302,4.88,4.88,4.88,4.75,5,5,4.75,t,2.67
within a day,0.67,1,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,843,4,4.33,4.33,4.67,4.33,4.67,4.33,t,0.91
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,850,5,5,5,5,5,5,5,t,0.61
within an hour,1,1,t,Entire loft,Entire home/apt,2,1 bath,1,2,917,5,4.86,5,5,4.93,5,4.93,t,4.29
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2.5 baths,2,2,1945,5,4.96,4.96,4.96,4.96,5,4.96,t,6.86
within an hour,1,1,t,Entire condo,Entire home/apt,3,1 bath,1,2,850,,,,,,,,f,
within a day,0.71,0.63,t,Entire rental unit,Entire home/apt,4,1 bath,2,3,1040,4.75,4.75,4.75,5,5,4.75,4.75,f,1.29
within an hour,1,0.98,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,777,4,2.5,4,4,5,4.5,3.5,t,0.6
a few days or more,0,0.9,t,Private room in home,Private room,4,1.5 baths,2,2,1950,,,,,,,,f,
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,7,2.5 baths,3,4,2568,5,5,5,5,5,5,5,t,0.82
within a day,1,1,t,Entire rental unit,Entire home/apt,6,2 baths,3,4,1250,,,,,,,,f,
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,806,4.75,4.75,5,5,5,5,4.88,f,2.22
within an hour,1,0.96,t,Entire serviced apartment,Entire home/apt,4,2 baths,2,2,709,4.5,4.75,4.63,4.88,5,4.63,4.75,f,2.2
within an hour,1,1,t,Shared room in home,Shared room,1,2 shared baths,1,1,200,5,5,5,5,5,4.5,5,t,2
within an hour,0.95,1,t,Entire rental unit,Entire home/apt,1,1 bath,1,1,454,4.13,4.5,4.25,4.5,4.38,4.25,4.38,t,2.67
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,2157,5,5,5,5,5,5,5,t,3.85
within an hour,1,1,t,Entire home,Entire home/apt,14,4 baths,5,8,1997,4.8,4.8,4.6,4.6,4.8,4.8,4.2,t,1.58
within an hour,1,0.98,t,Entire home,Entire home/apt,4,2.5 baths,2,2,2051,5,5,5,5,5,5,5,t,0.99
within an hour,0.9,0.7,t,Private room in rental unit,Private room,2,1 shared bath,1,1,780,,,,,,,,t,
within an hour,1,1,t,Entire condo,Entire home/apt,4,2 baths,2,2,2031,4.88,5,5,4.88,5,4.88,4.88,f,3.08
within an hour,1,0.98,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,2230,4.88,5,5,5,5,5,5,f,2.55
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,867,4.82,4.86,4.54,4.82,4.86,4.93,4.82,t,11.05
within an hour,1,0.99,t,Private room in home,Private room,2,1 private bath,1,1,720,5,5,5,5,5,5,5,t,0.33
within an hour,1,1,t,Entire home,Entire home/apt,16,1 bath,3,8,1318,1,1,1,3,1,2,1,t,0.44
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2.5 baths,2,2,1641,4.89,4.78,4.89,4.89,4.89,4.89,4.89,f,2.9
within a day,0.9,0.54,t,Private room in rental unit,Private room,1,1 private bath,1,1,890,,,,,,,,f,
within an hour,1,0.9,t,Entire condo,Entire home/apt,4,1 bath,2,2,583,5,5,4.8,5,5,5,4.8,f,1.69
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1500,,,,,,,,t,
a few days or more,0,0.5,t,Private room in rental unit,Private room,1,2 baths,3,1,411,,,,,,,,f,
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,507,4.56,4.78,4.78,4.78,4.78,5,4.89,t,2.97
a few days or more,0.33,0,t,Private room in rental unit,Private room,2,1 shared bath,1,1,300,,,,,,,,f,
within an hour,1,0.7,t,Room in hotel,Private room,2,1 private bath,1,1,1653,5,5,5,5,5,5,5,f,0.28
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1700,,,,,,,,t,
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,1727,5,5,5,5,5,5,5,t,1.62
within a few hours,1,0.88,t,Private room in condo,Private room,1,1 shared bath,1,1,269,5,5,5,5,5,4.83,5,t,1.8
within an hour,1,1,t,Entire rental unit,Entire home/apt,6,1 bath,2,4,659,4.75,4.75,4.67,4.58,4.67,4.42,4.83,t,3.5
within a day,0.89,0.78,t,Entire rental unit,Entire home/apt,4,2.5 baths,2,2,2100,4.67,5,5,4.67,5,4.67,4.67,f,0.99
within an hour,1,1,t,Entire condo,Entire home/apt,4,2 baths,3,3,1100,5,4.89,4.89,5,5,5,5,t,3.07
within an hour,0.92,0.99,t,Private room in rental unit,Private room,2,2 baths,3,1,330,4.5,4.25,4.25,4.5,4,4.75,4.75,t,1.1
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,6,4.5 baths,4,5,2200,5,4.33,4.67,5,5,5,5,f,0.88
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,999,4,4.67,4.67,4,4.67,4.67,3.67,t,1.05
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1970,4.5,5,5,5,5,4.5,5,t,0.63
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,1200,5,5,5,5,5,5,5,f,0.7
within an hour,1,1,t,Private room in rental unit,Private room,2,1 private bath,1,1,2000,,,,,,,,t,
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,700,5,5,5,5,5,5,5,f,0.28
within an hour,1,0.93,t,Private room in rental unit,Private room,2,1 private bath,1,1,495,5,5,5,4.83,5,5,5,f,1.64
within an hour,1,0.5,t,Private room in rental unit,Private room,2,1 private bath,1,1,1042,,,,,,,,f,
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,1500,5,5,5,4.67,5,4.67,4.67,f,1.84
within an hour,1,1,t,Private room in home,Private room,12,4 baths,3,6,950,5,4.5,5,5,5,4.75,5,f,1.79
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,574,4.5,4.63,4.75,4.88,5,4.88,4.63,t,2.61
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,950,4.92,4.83,5,4.92,4.92,5,5,t,3.71
within an hour,1,0.97,t,Entire loft,Entire home/apt,2,1 bath,1,1,1000,4.75,4.5,5,5,5,4.75,4.5,f,1.94
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1300,5,4.9,5,5,5,4.9,4.5,t,3.41
within an hour,1,0.93,t,Private room in rental unit,Private room,1,1 shared bath,1,1,253,4.88,4.75,4.75,4.5,4.88,4.38,5,f,2.35
within an hour,1,1,t,Room in hotel,Private room,4,1 private bath,1,2,2200,5,5,5,5,5,5,5,t,0.62
within an hour,1,1,t,Shipping container,Entire home/apt,2,1 bath,1,1,475,4.43,4.71,4.43,4.86,4.57,3.86,4.29,t,4.57
within an hour,1,1,t,Entire condo,Entire home/apt,4,1 bath,2,3,801,4.67,4.83,4.83,4.83,4.83,4.83,4.83,f,1.65
within an hour,1,1,t,Entire rental unit,Entire home/apt,6,2 baths,2,5,967,4.94,4.88,4.94,4.88,4.94,4.88,4.88,t,4.49
within an hour,1,1,t,Entire rental unit,Entire home/apt,6,2.5 baths,2,4,3500,,,,,,,,t,
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,1547,5,5,5,5,5,5,5,f,0.35
within a day,1,1,t,Private room in bed and breakfast,Private room,2,1 private bath,1,1,5800,,,,,,,,f,
within an hour,1,1,t,Private room in home,Private room,1,1.5 baths,1,1,914,5,5,5,5,5,5,5,t,0.33
within an hour,1,1,t,Entire serviced apartment,Entire home/apt,4,1 bath,1,2,597,5,5,5,5,5,4.67,5,t,3
within a day,1,1,t,Private room in bed and breakfast,Private room,2,1 private bath,1,1,6200,,,,,,,,f,
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1531,4.67,5,5,5,5,5,4.5,t,1.96
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1970,5,5,5,5,5,5,5,t,0.38
within an hour,1,1,t,Entire condo,Entire home/apt,3,1 bath,2,2,1097,5,5,5,5,5,5,5,t,0.55
within a few hours,1,1,t,Tiny home,Entire home/apt,1,1 bath,1,1,490,,,,,,,,f,
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,2200,,,,,,,,t,
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,2200,,,,,,,,t,
within an hour,1,1,t,Private room in rental unit,Private room,2,1 private bath,1,2,429,5,4.9,4.9,5,4.8,4.5,5,t,4.55
N/A,N/A,0.5,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,587,,,,,,,,f,
within an hour,1,1,t,Private room in rental unit,Private room,2,1 shared bath,1,1,563,4.6,4.4,5,4.8,5,4.8,4.8,f,1.46
within an hour,1,1,t,Entire serviced apartment,Entire home/apt,4,1 bath,1,2,2200,,,,,,,,t,
within a few hours,0.9,0.67,t,Private room in rental unit,Private room,2,1 private bath,1,1,900,5,5,5,5,5,5,5,f,0.82
within an hour,1,0.97,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,1100,5,5,5,5,5,5,5,t,1
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1000,4.93,4.93,4.84,4.93,4.86,4.86,4.86,t,12.29
within an hour,1,N/A,t,Entire rental unit,Entire home/apt,4,2.5 baths,2,2,1500,,,,,,,,f,
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,1400,5,5,5,5,5,5,5,t,0.34
within an hour,1,0.98,t,Private room in home,Private room,2,1 private bath,1,1,730,5,5,5,5,5,5,5,f,0.58
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1114,4.79,4.79,4.93,4.93,4.86,4.93,4.79,t,3.78
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,2200,4.5,5,5,4.5,5,4.5,3.5,t,0.56
within an hour,1,1,t,Room in hotel,Private room,4,1 private bath,1,2,2200,,,,,,,,t,
within a few hours,1,N/A,t,Private room in rental unit,Private room,2,1 private bath,1,1,493,,,,,,,,f,
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,2200,5,5,5,5,5,5,5,t,0.63
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,1,2200,,,,,,,,t,
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,2200,,,,,,,,t,
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2.5 baths,2,2,2090,4.92,4.92,5,5,4.92,4.92,4.92,t,3.67
within an hour,1,0.99,t,Private room in home,Private room,2,1 private bath,1,1,4846,4.64,4.55,4.82,4.64,4.45,4.91,4.27,t,3.24
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,2,3,1450,5,5,5,5,5,5,5,f,0.83
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,1,2200,,,,,,,,t,
within an hour,1,1,t,Private room in home,Private room,2,3 shared baths,1,1,424,4.33,4.67,4.33,4.67,5,4.67,4,f,2.81
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,2200,,,,,,,,t,
within an hour,1,0.8,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1600,5,5,5,5,5,5,5,f,1.35
within an hour,0.99,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,3,1200,4,4.38,4.75,4.5,4.5,4.75,3.75,t,2.79
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1100,4.82,4.85,4.76,4.85,4.76,4.82,4.62,t,9.81
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,2057,5,5,5,5,5,5,4,t,0.86
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,2200,5,5,5,5,5,5,4,t,0.43
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,1,2200,,,,,,,,t,
within an hour,1,1,t,Entire rental unit,Entire home/apt,3,1 bath,1,2,2200,5,5,5,5,5,5,5,t,0.68
within an hour,1,1,t,Entire condo,Entire home/apt,4,1 bath,1,2,1729,5,5,5,5,4.5,5,5,t,1.25
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,2200,5,5,5,5,5,5,5,t,0.33
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,2200,5,5,5,5,5,5,5,t,0.66
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,819,5,5,4.85,4.9,5,4.85,4.95,t,5.83
within an hour,1,0.99,t,Private room in home,Private room,2,1 private bath,1,1,4846,5,5,4,5,5,5,5,t,0.31
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,7,3 baths,3,4,2772,4.29,4,4,4.29,4.86,4.86,4.29,t,3.44
within an hour,1,0.98,t,Private room in home,Private room,2,1 private bath,1,1,809,5,4.88,5,5,5,5,4.88,f,2.33
within an hour,1,1,t,Private room in rental unit,Private room,2,1 shared bath,1,1,800,5,5,5,5,5,5,5,f,0.29
within an hour,0.99,1,t,Room in aparthotel,Entire home/apt,5,2 baths,2,3,1500,4.4,4.4,4,4.6,4.4,4.2,4,t,2.21
within an hour,1,0.83,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,1006,5,5,5,5,4.5,5,5,f,2
within an hour,1,0.98,t,Entire rental unit,Entire home/apt,6,2.5 baths,3,3,2863,4.8,4.8,4.4,5,5,4.6,5,f,1.7
within an hour,1,1,t,Private room in rental unit,Private room,2,1 private bath,1,1,750,5,4.75,5,4.75,5,5,5,f,1.21
within a few hours,0.67,0.75,t,Private room in home,Private room,1,1 private bath,1,1,283,3,3,3.5,3.5,2.5,4.5,2,f,2
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,910,5,4.86,4.86,4.86,5,5,5,f,2.08
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1945,5,5,5,5,5,5,5,f,4.17
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2.5 baths,2,3,2039,5,4.5,4.5,5,5,5,4.5,t,1.76
within an hour,1,1,t,Entire condo,Entire home/apt,6,1 bath,3,3,800,4.86,5,4.86,5,5,4.86,4.86,t,1.91
within a few hours,1,0.96,t,Entire serviced apartment,Entire home/apt,3,1 bath,1,2,1688,5,4.75,5,4.83,4.92,5,4.92,f,3.79
within an hour,1,1,t,Entire rental unit,Entire home/apt,5,2 baths,2,3,1486,4.88,5,4.88,4.38,5,5,4.88,t,2.42
within an hour,1,0.98,t,Private room in home,Private room,2,1 private bath,1,1,830,5,5,5,4.5,4.5,5,5,f,2
a few days or more,0,N/A,f,Entire rental unit,Entire home/apt,2,1 bath,2,2,660,,,,,,,,t,
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,780,5,5,4.5,5,5,5,5,f,0.59
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,1870,5,5,5,5,5,5,5,f,2.14
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,5,2 baths,2,3,1670,5,5,4.63,4.75,5,5,4.88,t,2.76
within a day,0.68,0.6,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,1100,,,,,,,,f,
within an hour,1,0.96,t,Entire rental unit,Entire home/apt,4,1 bath,2,3,644,4.33,5,4.67,4.67,3.33,4.67,5,f,0.87
within an hour,1,1,t,Entire rental unit,Entire home/apt,6,3 baths,3,3,3797,5,5,5,5,5,5,5,t,2.04
within an hour,1,1,t,Entire condo,Entire home/apt,4,2 baths,2,3,2557,5,5,5,5,5,5,5,f,0.91
within an hour,1,0.99,t,Entire condo,Entire home/apt,4,2.5 baths,2,2,1509,4.88,4.88,5,5,5,4.88,4.5,f,2.35
within a few hours,1,0.88,t,Private room in rental unit,Private room,2,0 shared baths,1,1,499,5,5,5,5,5,5,5,f,0.75
within an hour,0.8,0.83,t,Private room in rental unit,Private room,2,1 private bath,1,1,700,4,5,5,5,4,5,5,f,0.29
within a few hours,1,1,t,Entire loft,Entire home/apt,3,1 bath,1,1,950,,,,,,,,f,
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,840,4.6,4.8,4.9,5,4.9,4.7,4.6,f,2.78
N/A,N/A,N/A,t,Shared room in home,Shared room,2,1 shared bath,1,1,904,,,,,,,,f,
within an hour,1,0.99,t,Entire loft,Entire home/apt,2,1 bath,1,1,926,4.77,5,4.92,5,4.85,4.92,4.69,t,4.38
within an hour,1,0.96,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,622,4.33,5,3.33,5,5,5,5,f,0.87
within an hour,1,1,t,Entire condo,Entire home/apt,3,2 baths,2,2,1053,5,5,5,5,5,5,5,t,0.29
within an hour,0.98,0.99,t,Private room in vacation home,Private room,2,1 shared bath,1,1,454,4.76,4.94,4.94,4.65,4.71,4.82,4.65,f,5.2
within an hour,1,0.99,t,Entire loft,Entire home/apt,2,1 bath,1,1,926,4.75,4.75,4.86,4.88,4.88,4.75,4.88,t,2.76
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1213,,,,,,,,f,
within an hour,1,0.99,t,Entire loft,Entire home/apt,2,1 bath,1,1,926,4.33,4.67,4.83,4.83,4.5,4.83,4,t,2.17
within an hour,1,1,t,Entire rental unit,Entire home/apt,9,3 baths,4,5,2723,4.5,4.5,4.5,4.5,5,5,4,f,0.97
within an hour,1,1,t,Entire rental unit,Entire home/apt,6,3 baths,3,3,3805,5,5,4.83,5,4.83,5,5,t,1.73
within an hour,1,0.99,t,Entire loft,Entire home/apt,2,1 bath,1,1,926,5,5,5,5,5,5,5,t,1
within an hour,1,0.99,t,Entire loft,Entire home/apt,2,1 bath,1,1,926,4.4,4.8,5,5,4.8,4.8,4.6,t,1.63
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,918,4.77,4.73,4.87,4.83,4.93,4.83,4.73,t,8.82
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1200,4.67,5,5,5,5,4.67,4.67,f,0.9
within an hour,0.97,1,t,Private room in rental unit,Private room,4,2 shared baths,1,2,450,4.41,4.41,4.55,4.27,4.27,4.82,4.45,t,6.23
within an hour,1,0.94,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,650,5,4.83,4.83,5,4.83,5,5,t,2.37
within an hour,1,0.91,t,Entire condo,Entire home/apt,4,2 baths,2,3,1680,5,5,5,5,5,5,5,f,2.38
within a few hours,1,1,t,Entire rental unit,Entire home/apt,6,2 baths,2,3,1500,5,5,5,5,5,5,5,f,1
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1354,4.79,4.79,4.79,4.95,4.84,4.68,4.68,t,5.53
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,990,5,5,5,4.75,5,5,4.75,t,1.17
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,1627,4.57,4.57,4.43,4.86,4.86,4.71,4.57,t,2.21
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,9,2.5 baths,3,6,2606,5,4.86,5,5,5,5,5,f,2.04
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,2307,5,4.5,5,5,5,5,5,t,0.66
within a few hours,1,0.43,t,Private room in home,Private room,1,1 shared bath,1,1,291,,,,,,,,f,
within a few hours,1,0.43,t,Private room in home,Private room,1,1 private bath,1,1,318,,,,,,,,f,
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1339,5,5,5,5,5,5,4.83,t,1.98
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,8,3 baths,3,4,3326,4.11,4.56,4.22,4,4.22,5,4.33,t,2.55
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1285,4.46,4.38,4.38,4.62,4.85,4.69,4.38,t,3.94
N/A,N/A,N/A,t,Entire serviced apartment,Entire home/apt,4,1.5 baths,1,2,2400,,,,,,,,f,
within an hour,0.98,0.94,t,Entire loft,Entire home/apt,2,1 bath,1,1,900,5,5,5,5,5,5,5,t,0.43
within an hour,1,1,t,Entire condo,Entire home/apt,5,2 baths,3,3,4339,,,,,,,,t,
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,2,2215,5,4.92,4.92,4.85,4.85,4.92,4.77,t,3.79
within an hour,1,1,t,Room in boutique hotel,Private room,2,1 private bath,1,1,1102,,,,,,,,f,
within an hour,1,1,t,Private room in guesthouse,Private room,1,1 shared bath,1,1,600,,,,,,,,f,
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1740,4.7,4.9,4.9,4.5,4.6,5,4.4,t,3.03
within an hour,1,0.98,t,Entire serviced apartment,Entire home/apt,5,1 bath,2,2,526,4.82,5,5,4.82,4.82,4.64,4.91,t,3.03
within a few hours,1,N/A,t,Room in hotel,Private room,3,1 bath,1,1,1590,,,,,,,,t,
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,811,4.72,4.78,5,4.89,4.89,4.89,4.67,t,5.24
within a few hours,0.9,1,t,Entire rental unit,Entire home/apt,4,2 baths,2,3,3142,5,5,5,5,5,5,5,t,1
within an hour,1,1,t,Private room in guesthouse,Private room,1,1 shared bath,1,1,624,5,5,5,5,5,5,5,t,0.7
within a few hours,1,N/A,t,Room in hotel,Private room,3,1 bath,1,1,1590,,,,,,,,t,
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1330,3.5,4.75,3.5,2.75,3.5,4.5,3.5,t,1.33
within a few hours,1,N/A,t,Room in hotel,Private room,3,1 bath,1,2,1590,,,,,,,,t,
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1213,,,,,,,,f,
within an hour,1,0.8,t,Entire home,Entire home/apt,5,1 bath,3,3,1300,4.67,5,4.67,5,5,5,5,f,0.82
within an hour,1,1,t,Private room in rental unit,Private room,1,1 shared bath,1,1,500,,,,,,,,f,
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,7,2.5 baths,3,4,2568,5,5,5,4.67,5,5,5,t,1.22
within an hour,0.96,0.99,t,Private room in guesthouse,Private room,2,1 private bath,1,1,600,5,5,5,5,5,5,5,f,1.34
within an hour,0.98,1,t,Entire rental unit,Entire home/apt,2,1 bath,,1,708,4.55,4.3,4.6,4.8,4.55,4.9,4.25,t,5.77
within an hour,1,0.96,t,Entire rental unit,Entire home/apt,2,2 baths,2,2,2507,,,,,,,,f,
